date,load_min,load_mean,load_max,CB_apparent_temperature_mean,CB_apparent_temperature_max,CB_apparent_temperature_min,CB_precipitation_sum,CB_rain_sum,CB_pressure_msl_mean,CB_cloud_cover_max,CB_dew_point_2m_mean,NB_apparent_temperature_mean,NB_apparent_temperature_max,NB_apparent_temperature_min,NB_precipitation_sum,NB_rain_sum,NB_pressure_msl_mean,NB_cloud_cover_max,NB_dew_point_2m_mean,SB_apparent_temperature_mean,SB_apparent_temperature_max,SB_apparent_temperature_min,SB_precipitation_sum,SB_rain_sum,SB_pressure_msl_mean,SB_cloud_cover_max,SB_dew_point_2m_mean,SM_apparent_temperature_mean,SM_apparent_temperature_max,SM_apparent_temperature_min,SM_precipitation_sum,SM_rain_sum,SM_pressure_msl_mean,SM_cloud_cover_max,SM_dew_point_2m_mean,NM_apparent_temperature_mean,NM_apparent_temperature_max,NM_apparent_temperature_min,NM_precipitation_sum,NM_rain_sum,NM_pressure_msl_mean,NM_cloud_cover_max,NM_dew_point_2m_mean,season_Winter,season_Spring,season_Summer,season_Fall,day_type,is_holiday,load_mean_lag7,load_mean_lag14,crisis
2023-04-25,6024.0,7351.5,8180.8,1.2158729760534397,2.0602081032937805,0.2859821238369769,0.5775707802539988,0.5775707802539988,265.2187779391631,26.253219670929006,0.8789358993974976,1.1872396485413814,2.186044716194143,0.03756295337501811,0.1450535954901691,0.1450535954901691,244.20979163172464,23.933843255877907,0.8422979435602915,0.6639197188910582,1.4239709419845086,0.014917965787515468,0.3436985563041386,0.3436985563041386,165.4219923996975,16.366597919244693,0.4746313232914982,1.167985994478262,2.078656941244145,0.5040725466545671,0.3149409304582336,0.3149409304582336,167.22879341489985,16.57583757275769,0.7051636462354828,1.1827439077378248,1.523686637094642,0.598643621171126,0.482233522300032,0.482233522300032,167.64410378155276,16.62874558870709,0.8646946542115495,0.0,1.0,0.0,0.0,W,0,7582.5,7550.6,0
2023-04-26,6109.0,7468.9,8250.2,0.550097625971401,1.2953328084348503,-0.2206820704979605,0.026253219670929008,0.026253219670929008,267.07178794062054,26.253219670929006,-0.3735613944788945,0.4773375369191989,1.2219004711153492,-0.5220567626140429,0.0,0.0,245.96151928986205,24.17559924836152,-0.11616377131129658,0.347277603937119,0.7289478949087491,-0.20083278820767222,0.08183298959622347,0.08183298959622347,166.52263137982857,16.366597919244693,0.03341513796401118,0.4090302909691278,0.873837430002869,-0.2001579793805949,0.0,0.0,168.4623191771355,16.57583757275769,-0.18924078466258762,0.48095663418376644,0.8810644403452036,-0.07316419081204362,0.09977247353224253,0.09977247353224253,168.8628411744947,16.62874558870709,0.0190537764191171,0.0,1.0,0.0,0.0,W,0,7670.8,7605.6,0
2023-04-27,6323.6,7390.3,8241.4,1.1412117071634813,2.3255957839470187,-0.5445851324242175,0.0,0.0,267.96004987625463,26.253219670929006,-0.10063731756888951,0.8937526604349237,2.1679219617295935,-0.627900799829268,0.04835119849672304,0.04835119849672304,246.7734205272194,24.17559924836152,0.11199345143023512,0.6579662706983453,1.676788726030707,-0.5055256991205647,0.0,0.0,166.98158351868005,16.366597919244693,0.026254748101022043,0.6164827494628534,1.4735843353328748,-0.5547590047280994,0.0,0.0,169.19854163326457,16.57583757275769,-0.18682351369351483,0.6157221743280077,1.3603930205633623,-0.15371994883349374,0.049886236766121264,0.049886236766121264,169.7684177161373,16.62874558870709,0.08175799969876804,0.0,1.0,0.0,0.0,W,0,7621.3,7691.2,0
2023-04-28,6082.6,7252.1,8188.5,1.965769680201659,3.6190835161033963,0.24523837393562947,1.0501287343307208,1.0501287343307208,266.9405717233833,26.253219670929006,1.1830357114212382,1.542501239924818,2.824435018430084,-0.08745808300165911,0.604389981209038,0.604389981209038,245.89908580480318,24.17559924836152,1.2155088778348686,1.07983348262397,2.2200507754074885,-0.02381545889051927,0.3927983336952747,0.3927983336952747,166.44761344160594,16.366597919244693,0.786960528728356,1.0670027431208577,2.016407792185847,-0.10672259699254504,0.19891005087309224,0.19891005087309224,168.87600898577386,16.57583757275769,0.4489289287369082,0.9383805669278151,2.069083884136028,-0.5584834046698748,0.01662874558870709,0.01662874558870709,169.52173027532882,16.62874558870709,0.3176783826134103,0.0,1.0,0.0,0.0,W,0,7111.6,7699.7,0
2023-04-29,5409.4,6187.9,7092.1,2.563110762567487,3.6397623896415965,1.4877531566909574,4.48930056372886,4.48930056372886,266.2590512673358,26.253219670929006,2.175735317696045,2.342746598914158,3.3808303912313122,1.5746046467322976,0.09670239699344609,0.09670239699344609,245.24939800328247,24.17559924836152,2.185554918553371,1.6385530799717676,2.350206800024199,0.9958517714867225,0.16366599555904487,0.16366599555904487,166.01866782337962,16.366597919244693,1.3495623322023922,1.7396334902274164,2.4632286390519273,1.2379281886641276,0.4309717271641872,0.4309717271641872,168.1715143403428,16.57583757275769,1.5398261892665108,1.524311046491498,2.1448562554475457,0.5085269613398781,1.0974971090821943,1.0974971090821943,168.6695236926532,16.62874558870709,1.2000413118153994,0.0,1.0,0.0,0.0,A,0,6058.4,6687.7,0
2023-04-30,5151.6,5763.4,6580.2,2.1614698431912553,3.372722121316513,1.111555125107292,0.0,0.0,268.1197875913424,24.678026490673265,1.188505044675283,1.7881955825795868,2.987530621883313,0.8251397471545534,0.0,0.0,247.03234844784913,10.879019661762685,1.2185307793897155,1.3682466040529813,1.9581870090253446,0.64829803030951,0.0,0.0,167.03816284768686,16.366597919244693,0.8428797928411018,1.4240998243934184,2.215922446734406,0.7300071800727805,0.016575837572757688,0.016575837572757688,169.00859911051836,16.57583757275769,0.8871527008700397,1.2464064615893486,1.9297423127507218,0.4481678740870067,0.0,0.0,169.59380923595765,16.62874558870709,0.8407909488290023,0.0,1.0,0.0,0.0,U,0,5962.8,6365.6,0
2023-05-01,4989.3,5714.4,6391.4,2.3079848616595626,4.36198793772446,0.09070612361631605,0.13126609835464503,0.13126609835464503,266.9657091812182,26.253219670929006,1.1458436939761218,2.1776316076557127,4.038514030447408,0.03240217611567075,0.02417559924836152,0.02417559924836152,245.95353650699025,24.17559924836152,1.2170198286122922,1.3405597213509326,2.5041484013969475,0.1492651978991796,0.0,0.0,166.35896540063612,16.366597919244693,0.6856923677690085,1.4080346883762773,2.3752580169192905,0.23993339237185937,0.0,0.0,168.83732926879782,16.57583757275769,0.7296822936563546,1.3843071521693935,2.9848054571748475,-0.046801255255758734,0.0,0.0,169.51413759009301,16.62874558870709,0.8688519570099453,0.0,1.0,0.0,0.0,W,1,7207.3,7559.9,0
2023-05-02,5329.4,6915.5,7846.3,2.813577242048215,3.8516828418726794,1.911364004189147,0.07875965901278702,0.07875965901278702,267.5837467267794,26.253219670929006,2.0089181593918144,2.7448598247241396,3.5695228774127137,1.6590761245540127,0.04835119849672304,0.04835119849672304,246.43995681654707,24.17559924836152,1.9659599726327515,1.5247949134763277,2.0421255614438794,1.0124942120472982,0.08183298959622347,0.08183298959622347,166.89155741016543,16.366597919244693,1.146684832183473,1.762203813699986,2.311202018686374,0.9200677725100417,0.44754761446445757,0.44754761446445757,168.9008644542142,16.57583757275769,1.436227370195151,1.9230204749213986,2.7465216855245425,1.3121595148213026,0.38246118179775423,0.38246118179775423,169.3783406021174,16.62874558870709,1.3306461901546358,0.0,1.0,0.0,0.0,W,0,7351.5,7582.5,0
2023-05-03,5772.4,7041.5,8055.1,1.9499749556510382,3.164558898618635,0.9309906258416977,0.0,0.0,269.56149627618134,26.253219670929006,0.8570583038491223,1.631465172652459,2.9180168290725517,0.3770168988642468,0.0,0.0,248.37911547809708,23.933843255877907,0.9767747869061003,1.159055345188157,1.7962455782556488,0.3159134740145744,0.2454989687886704,0.2454989687886704,167.9090033364132,16.366597919244693,0.8855011961444611,1.601739760493148,2.332263940939823,0.8119847086759613,0.016575837572757688,0.016575837572757688,169.811134862441,16.57583757275769,1.1098905182539711,1.3712936621591272,1.7229259478152066,0.7165756327247353,0.332574945031633,0.332574945031633,170.4986524499198,16.62874558870709,1.2360701996188643,0.0,1.0,0.0,0.0,W,0,7468.9,7670.8,0
2023-05-04,5822.9,6896.2,7806.0,2.2665630567271644,4.115048315774326,0.24423576872704067,0.0,0.0,268.8450459113617,26.253219670929006,0.7733761136415969,2.397544704462441,4.002126610750722,0.3110801760694716,0.0,0.0,247.59942822673818,24.17559924836152,1.0684407054837346,1.4442623319177779,2.612601171510885,0.10933344038137402,0.0,0.0,167.52372707475502,16.366597919244693,0.6856922532028231,1.5190803682355745,2.7657273977354597,0.37287320098578297,0.0,0.0,169.66752843604564,16.57583757275769,0.5863702707121408,1.3103852941819698,2.2650307032300288,0.2705544299207571,0.0,0.0,170.33306340134743,16.62874558870709,0.7295862625907603,0.0,1.0,0.0,0.0,W,0,7390.3,7621.3,0
2023-05-05,5680.3,6718.5,7571.4,3.260238757709336,5.429853662303497,1.0376560921972593,0.0,0.0,267.43935664391125,26.253219670929006,1.3864982951370364,3.2692973520009625,4.829304409273111,1.5097845465156057,0.0,0.0,246.33224001653608,24.17559924836152,1.5489306438425225,1.8292737001886428,3.442964772259223,0.27881767966772075,0.0,0.0,166.71289962727897,16.366597919244693,0.8742491600749804,2.0443010314989687,3.337327420285806,0.38434399552704523,0.0,0.0,169.02174374971355,16.57583757275769,1.160999179486319,1.8200180338460055,3.128853129849214,0.5728196448767404,0.0,0.0,169.7032995484119,16.62874558870709,0.9724352401687519,0.0,1.0,0.0,0.0,W,0,7252.1,7111.6,0
2023-05-06,5037.8,5700.3,6635.8,3.5652056085659285,4.6654817204253165,2.2582263468206607,2.7565883279797423,2.7565883279797423,266.8257007607131,26.253219670929006,2.489680244615702,3.260897902676108,4.288113554351162,2.1963594773694486,1.5230625108907831,1.5230625108907831,245.8104217945598,24.17559924836152,2.5174658304859987,2.187068807280627,2.9543758342296162,1.2902199941348365,1.60392659608598,1.60392659608598,166.37465114808194,16.366597919244693,1.6380237841950591,2.208191807607223,3.3195753612788854,1.4054102360133829,1.2431878179568265,1.2431878179568265,168.4830190830964,16.57583757275769,1.6517130928826251,1.833069686827398,2.708971317385948,0.842374005409047,0.5820060956047481,0.5820060956047481,169.07416093631056,16.62874558870709,1.5887379572627527,0.0,1.0,0.0,0.0,A,0,6187.9,6058.4,0
2023-05-07,4623.3,5496.7,6345.5,2.031579413547367,2.9167702475443424,0.8651289898807003,0.07875965901278702,0.07875965901278702,268.2696278426142,26.253219670929006,1.59433637170929,2.20307461269467,3.0327750141206287,1.3795181013592925,0.09670239699344609,0.09670239699344609,247.12698866622668,24.17559924836152,1.7765844290701864,1.7306945712674273,2.3792936815122596,0.93854316324321,0.0,0.0,166.91064904663824,16.366597919244693,1.3655881775529581,1.4914414851500066,2.4792234935177597,0.6525597947265595,0.0,0.0,169.16747022573443,16.57583757275769,1.1226676048268298,0.9712005890662816,1.9262341462938724,0.3007432025009945,0.09977247353224253,0.09977247353224253,170.00051509556624,16.62874558870709,0.9131953340089829,0.0,1.0,0.0,0.0,U,0,5763.4,5962.8,0
2023-05-08,4836.4,5554.4,6188.4,1.8043014578860626,3.5439974701191623,0.2675224612107796,0.0,0.0,269.3044247491636,26.253219670929006,0.7952538667092901,1.9629406820426236,3.751537096057748,0.20586721869702554,0.0,0.0,248.06882166174435,24.17559924836152,0.8906493112862093,1.1876043711687976,2.2446005086203766,0.24670104630604517,0.0,0.0,167.7024077708786,16.366597919244693,0.6144293526405793,0.9389180470595078,2.1624590717439847,0.13172353995618497,0.0,0.0,169.97415822496905,16.57583757275769,0.3567258488142811,0.4570184075253769,1.0584851074638433,-0.16505613053371831,0.0,0.0,170.8825270418351,16.62874558870709,0.31421398301495024,0.0,1.0,0.0,0.0,W,1,5714.4,7207.3,0
2023-05-09,5338.4,6685.5,7571.8,2.17191022358999,4.239788126250974,0.08046898776830744,0.0,0.0,268.0213248909666,26.253219670929006,0.7307145266634584,2.0738435842785647,3.7026433971138917,0.1803879671821156,0.0,0.0,246.8429495506577,23.69208726339429,0.950584562445575,1.1159355626115586,2.2717613688653007,0.021535539427255144,0.0,0.0,166.99249021953344,16.366597919244693,0.6140883054731381,1.1714559968915805,2.2156486138977036,0.10739605503970484,0.0,0.0,169.515537951006,16.57583757275769,0.3670857141455795,1.2798179349509142,2.44006687474623,-0.09687346126104587,0.0,0.0,170.21391843920435,16.62874558870709,0.6571818774107795,0.0,1.0,0.0,0.0,W,0,6915.5,7351.5,0
2023-05-10,5620.4,6879.5,7581.7,3.058846896695082,4.718527663431413,1.4654053659782758,0.0,0.0,265.877287448169,26.253219670929006,1.5341723932538156,2.939595364571658,4.457755668324855,1.475421760729172,0.07252679774508455,0.07252679774508455,244.87466896225308,24.17559924836152,1.8047888677576882,1.541810119671112,2.6516859166698747,0.5525411739000871,0.39279835006187264,0.39279835006187264,165.7895518191081,16.366597919244693,1.1729394902682064,1.5892556684252257,2.254949095990834,0.8622282272178743,0.0,0.0,168.39460522306703,16.57583757275769,0.7883882745542874,1.7276383680275904,2.596976050696182,0.6177469735346166,0.0,0.0,169.13789891815205,16.62874558870709,0.8071869977372472,0.0,1.0,0.0,0.0,W,0,7041.5,7468.9,0
2023-05-11,5622.5,6857.9,7741.2,3.309755742927265,4.094547439065494,2.487178444047161,0.026253219670929008,0.026253219670929008,266.39908594106055,26.253219670929006,1.4346289790902425,3.1435841150314863,3.9051498207058066,2.30670368150676,0.02417559924836152,0.02417559924836152,245.3652160466016,24.17559924836152,1.7942121639645263,1.669604935206013,2.043303301830148,1.2524150678333377,0.2945987789130024,0.2945987789130024,166.0759443694578,16.366597919244693,1.2026040308298271,1.9380407959469268,2.4759765355748202,1.3081592996988862,0.0,0.0,168.47543066465556,16.57583757275769,0.8308638583344791,1.9357271645755532,2.901344120190567,0.7829132695078601,0.0,0.0,169.13375836050048,16.62874558870709,0.9142345807220404,0.0,1.0,0.0,0.0,W,0,6896.2,7390.3,0
2023-05-12,5564.6,6767.0,7676.2,3.13123529309203,4.328143862117879,1.9266689224203675,0.23627900329158072,0.23627900329158072,267.08164339928504,26.253219670929006,1.4625232087631421,3.213839373471195,4.373226169064943,2.0772380801690273,0.04835119849672304,0.04835119849672304,245.91417137873412,24.17559924836152,1.6516771098772538,1.2088475606040607,1.4892839786389842,0.9777280719814656,0.671030580155424,0.671030580155424,166.5083171532884,16.366597919244693,1.1910110785256887,1.7031242134231632,2.1770438197075026,1.2831471895934734,0.2486375801672029,0.2486375801672029,168.82629141855813,16.57583757275769,1.216252247659471,1.806012971736285,2.830103082051973,0.5857775449905037,0.01662874558870709,0.01662874558870709,169.33051632980428,16.62874558870709,1.0295963203274943,0.0,1.0,0.0,0.0,W,0,6718.5,7252.1,0
2023-05-13,5067.4,5813.3,6829.5,2.7026878426733583,3.3889501552578025,1.9823214425947109,0.026253219670929008,0.026253219670929008,267.95569184178925,26.253219670929006,1.8328029770363903,2.7625810224851737,3.7070498835888905,1.7736094765290802,0.16922919473853062,0.16922919473853062,246.8187497758101,24.17559924836152,2.0017193102609654,1.2123324511992117,1.601443128517714,0.9343512356179476,0.11456619361801182,0.11456619361801182,166.91064086333927,16.366597919244693,1.164415111407947,1.602433459295568,1.9947634778792795,1.230734954766891,0.21548590502168752,0.21548590502168752,169.3332368893808,16.57583757275769,1.2908435167368806,1.829099656961822,2.4706012425460377,1.158309695484761,0.08314372794353544,0.08314372794353544,169.87927158572987,16.62874558870709,1.2111269149483477,0.0,1.0,0.0,0.0,A,0,5700.3,6187.9,0
2023-05-14,4776.3,5717.5,6379.3,2.871155278366103,4.379483345845364,1.5948720686566753,1.1288883670902883,1.1288883670902883,267.1166389411064,26.253219670929006,2.0975229070472983,2.9125470997426097,4.088980593878364,1.5942482881455613,0.16922920682633028,0.16922920682633028,246.02195828798295,24.17559924836152,2.0898596770246116,1.3062218460528527,2.0292861290422106,0.9250442060451899,1.080195626336129,1.080195626336129,166.4032992410798,16.366597919244693,1.3202389533743986,1.6633488335835738,2.2009829758468307,1.1024295514282596,2.25431374413667,2.25431374413667,168.6881550185618,16.57583757275769,1.397895745808149,1.9689103252601858,2.5994239683342957,1.189013609974591,1.297042155919153,1.297042155919153,169.31593957142124,16.62874558870709,1.5139084358261148,0.0,1.0,0.0,0.0,U,0,5496.7,5763.4,0
2023-05-15,5475.7,6885.4,7850.2,2.909206957489344,3.9070443188537514,2.328617266998946,2.7828412851184745,2.7828412851184745,265.1498422349512,26.253219670929006,2.542186946489757,3.073786500685549,4.1010408333194,2.158468093643522,1.4747116508524498,1.4747116508524498,244.14231753422249,24.17559924836152,2.4912754367962786,1.4893843058842293,2.3722346041637103,1.0220796374506622,1.4729941400639808,1.4729941400639808,165.4260676825794,16.366597919244693,1.3335369778497639,1.9111776620597645,2.4204377828411014,1.5032143080276823,1.4752498754921857,1.4752498754921857,167.2757361869059,16.57583757275769,1.516689303665704,1.8916327198979788,2.1898814110157203,1.4115274109733718,0.9478384985563041,0.9478384985563041,167.72516725342314,16.62874558870709,1.686085460825794,0.0,1.0,0.0,0.0,W,0,5554.4,5714.4,0
2023-05-16,5510.2,6876.8,7619.6,2.581254625214263,4.314862620818552,1.7444466373454328,0.6563304917732251,0.6563304917732251,266.08514994023557,26.253219670929006,2.1259639387795044,2.3223251075950775,3.7394615051111875,1.361970919561648,0.0,0.0,245.15469492834686,24.17559924836152,1.937251448525322,1.4299797747445802,2.479963806983638,0.6227492635930335,1.669393151428938,1.669393151428938,165.80727029801548,16.366597919244693,1.3267171801627937,1.8643106416314221,2.833475829546084,0.9116555680935422,1.5581287318392227,1.5581287318392227,167.7060366423759,16.57583757275769,1.5349915147216644,1.9866791376464548,3.0243753864651906,1.1793537721171639,2.5109404176073147,2.5109404176073147,168.24548402864292,16.62874558870709,1.6247669614674365,0.0,1.0,0.0,0.0,W,0,6685.5,6915.5,0
2023-05-17,5577.8,7043.2,7971.8,1.7488072971327742,2.364516969705761,0.8769564853939685,0.15751931802557403,0.15751931802557403,268.05954957880743,26.253219670929006,0.824241779260461,1.6350181395959944,2.3700652678207983,0.801563968699143,0.0,0.0,246.9799381662386,24.17559924836152,0.825677219077043,0.8152139084841834,1.1711466112991429,0.47769755631187494,0.7692299876383152,0.7692299876383152,167.03682733329666,16.366597919244693,0.7160387407999449,0.8924262372904624,1.2935946084988312,0.6530643797981117,4.110807883802282,4.110807883802282,168.65294793955724,16.57583757275769,1.1129983717680003,0.954045177847289,1.5045965045838947,0.5773694193285209,3.5918087145858193,3.5918087145858193,169.2369879502406,16.62874558870709,1.33064602386718,0.0,1.0,0.0,0.0,W,0,6879.5,7041.5,0
2023-05-18,5806.3,7046.0,8000.0,2.090331887647234,3.0782264983917687,0.9666375888027406,0.0,0.0,269.2037961581649,26.253219670929006,0.6645346229203904,1.9306752020177829,3.00343381458087,0.652088994564838,0.0,0.0,248.05170533747653,24.17559924836152,0.8397798373181815,0.9582458957491177,1.3807357912591778,0.3634970988742655,0.03273319583848939,0.03273319583848939,167.76584470441355,16.366597919244693,0.6573917376449883,1.004953250026124,1.4440874666137768,0.7176621592820935,0.26521341773996054,0.26521341773996054,169.7151690508135,16.57583757275769,0.8785193416286446,0.9014695740571061,1.136543498946423,0.6250486723513634,0.01662874558870709,0.01662874558870709,170.42387298100735,16.62874558870709,0.9145810073788899,0.0,1.0,0.0,0.0,W,0,6857.9,6896.2,0
2023-05-19,5617.2,6845.2,7808.6,2.63907524128191,3.3686270128461433,1.7388701909551307,0.052506439341858016,0.052506439341858016,268.8952945738118,26.253219670929006,1.747479934346212,2.6058839748850082,3.5284137214268303,1.7206305848242358,0.04835119849672304,0.04835119849672304,247.73742254724783,24.17559924836152,1.798745088823594,1.4846563230773178,2.0886061267036067,0.912158881702956,0.0,0.0,167.44255529571473,16.366597919244693,1.1340689511427837,1.5570779894954854,2.3704613010424858,0.8229230375868738,0.0,0.0,169.75592074748613,16.57583757275769,1.3319376702137586,1.4565457487558549,2.2131096068662175,0.8419166816478665,0.1662874558870709,0.1662874558870709,170.49870233615655,16.62874558870709,1.3853823668591594,0.0,1.0,0.0,0.0,W,0,6767.0,6718.5,0
2023-05-20,5145.4,5773.7,6614.3,3.619187478853293,5.838414930384985,1.4727764824652825,0.3675451016462258,0.3675451016462258,268.05088601631604,26.253219670929006,2.877462614392044,3.9125369168121362,5.478375733012971,2.346407026396352,0.3626339887254228,0.3626339887254228,246.96684949680557,24.17559924836152,2.7244691572941018,2.1078780412524862,3.2143050687377053,1.170303469640735,0.4255315459003621,0.4255315459003621,166.89290765449377,16.366597919244693,1.8030534283261377,2.3641382820419814,3.53706493697053,1.2459336551782665,0.016575837572757688,0.016575837572757688,169.28074121178787,16.57583757275769,1.9431716807091983,2.2165116819262107,3.3659181807353225,1.0283707984063521,0.0,0.0,170.150157177119,16.62874558870709,1.9129984962425408,0.0,1.0,0.0,0.0,A,0,5813.3,5700.3,0
2023-05-21,4709.2,5604.6,6333.0,4.739481670711765,6.619954640202576,2.870208587264769,0.0,0.0,267.06964567789544,26.253219670929006,3.2280515227961866,4.6061522656790865,6.194285819506761,2.7947967007755627,0.07252679774508455,0.07252679774508455,246.05825795025436,24.17559924836152,3.09616899573766,2.6651570997512257,3.562705093960126,1.7835760311403823,0.016366597919244694,0.016366597919244694,166.3896756849718,16.366597919244693,1.9541037065104723,3.1185973089102155,4.078307639073376,2.168587158894633,0.0,0.0,168.6770823590632,16.57583757275769,2.236702248232366,2.857883895869746,4.177260951426371,1.4642180856830285,0.23280243824189922,0.23280243824189922,169.4067591283285,15.797308309271735,2.2019232834212383,0.0,1.0,0.0,0.0,U,0,5717.5,5496.7,0
2023-05-22,5257.2,6653.6,7537.3,5.088723526414593,6.9457494828851,3.1397572194633114,0.15751931802557403,0.15751931802557403,266.3739091033961,26.253219670929006,3.516290347142857,4.8711429430883175,6.5102181108721755,3.0043839156313306,0.0,0.0,245.3742915665594,24.17559924836152,3.0543655165413632,2.9428020308450433,4.1689978579115445,1.8375243476987029,0.016366597919244694,0.016366597919244694,165.96206558113568,16.202931940052245,1.9919514641987257,3.032515337710619,4.376106153254778,1.9005580202020256,0.1326067005820615,0.1326067005820615,168.28962215579998,16.57583757275769,2.0512600653871393,2.479428445854347,3.4494111123362203,1.5521143091158165,0.0,0.0,169.00557401225538,16.62874558870709,1.6999428596746873,0.0,1.0,0.0,0.0,W,0,6885.4,5554.4,0
2023-05-23,5423.4,6761.2,7721.6,4.465144976309638,5.917431345886154,3.0547540197483842,0.10501287868371603,0.10501287868371603,265.9046853082176,26.253219670929006,3.0918630770193407,4.04570965580769,5.590919916681883,2.6820557277287684,0.21758040290549338,0.21758040290549338,244.97938557039737,24.17559924836152,2.9123333874452544,2.5448627687107566,3.4494884981898344,1.940026631974151,2.7004886566753745,2.7004886566753745,165.8413357349246,16.366597919244693,2.0928788725893943,2.808498860216325,4.099286184863835,1.7680951978900958,1.889645814811128,1.889645814811128,167.81512885977725,16.57583757275769,2.139319202492415,2.691560355604748,4.305639190845043,1.2777098423576516,1.4799585236823867,1.4799585236823867,168.3868449948925,16.62874558870709,2.1132361968482516,0.0,1.0,0.0,0.0,W,0,6876.8,6685.5,0
2023-05-24,5348.6,6779.4,7744.7,2.6513696240538063,3.6807880334891605,1.808252042382144,0.0,0.0,267.7970698885375,26.253219670929006,1.2289788458453643,2.333573409535359,3.4951601846607088,1.4472471063799441,0.0,0.0,246.71200483488886,24.17559924836152,1.393803728886741,1.787952459423988,2.133592094241349,1.324511290095238,0.03273319583848939,0.03273319583848939,166.80153457497042,16.366597919244693,1.4058223488838169,2.093620612854576,2.545173944226866,1.4768515986768413,0.0,0.0,168.67779512007883,16.57583757275769,1.6375546754614785,1.949923623547,2.4186831393564323,1.4481864783484117,0.18291621810452355,0.18291621810452355,169.24112019351938,16.62874558870709,1.7633399522316329,0.0,1.0,0.0,0.0,W,0,7043.2,6879.5,0
2023-05-25,5563.4,6770.3,7657.0,3.2482502249466063,5.216259042253999,1.148137201499794,0.0,0.0,268.72905918685547,13.914206425592374,1.639732520301572,2.986848386472524,4.38261041142518,1.2112653590744031,0.0,0.0,247.58528550117788,15.472383518951373,1.908542851891095,1.920576239674962,3.2787266168035196,0.7287657510405059,0.0,0.0,167.43302338908657,11.456618543471286,1.2513626628539345,2.3215852891003252,3.287474262718731,1.3762883127401806,0.0,0.0,169.41679568658506,16.57583757275769,1.7028220359042117,2.0267266445101058,2.503048913813282,1.5323581953442411,0.06651498235482836,0.06651498235482836,170.10513318556303,16.62874558870709,1.6985570200173241,0.0,1.0,0.0,0.0,W,0,7046.0,6857.9,0
2023-05-26,5294.5,6597.9,7609.2,3.6363459268997205,5.209426904366836,2.190935406821119,0.0,0.0,268.96313289344147,26.253219670929006,1.7627942249768551,3.311021656109721,4.4614528427179065,2.1870361575193185,0.0,0.0,247.87140371828227,14.747115541500527,1.9594122533323253,2.0421907005035975,2.9562376984089096,1.0142703152534946,0.0,0.0,167.59465009017828,16.366597919244693,1.419461125927861,2.348375157785416,3.2530404465369633,1.376998007225858,0.0,0.0,169.51416215648746,16.57583757275769,1.62512279728191,2.244497528177093,2.899622546159769,1.4737417008565927,0.06651498235482836,0.06651498235482836,170.08851109147255,16.62874558870709,1.725578897886429,0.0,1.0,0.0,0.0,W,0,6845.2,6767.0,0
2023-05-27,4995.4,5661.2,6520.4,3.3799387376057566,5.126644989568266,1.6343999663220128,0.0,0.0,269.1043227088317,6.300772721022962,1.1075577048673175,2.973723211884596,4.456024211906687,1.3557578630816172,0.0,0.0,247.9923058901233,0.7252679774508456,1.5962745176453643,1.9934053090918922,2.9717205000405147,0.9534496642288831,0.0,0.0,167.59397905966358,15.384602044090013,1.111223864569577,2.0482019891133416,2.995783115891012,1.1596450164358127,0.0,0.0,169.65228861098123,3.9782010174618447,1.0819188420774555,1.825860294177414,2.72290354558999,0.9590027889133781,0.0,0.0,170.3039630965672,15.963595765158805,1.1563906384713505,0.0,1.0,0.0,0.0,A,0,5773.7,5813.3,0
2023-05-28,4546.5,5501.6,6126.8,3.7834712014592786,5.558387588086988,1.57094094626564,0.0,0.0,267.7062600016958,1.0501287868371603,1.3728246994697284,3.639158031731702,5.444138974625418,1.7821179094553463,0.0,0.0,246.61123851966178,3.8680958797378433,1.7413284274183236,2.116554138475457,3.323663566380494,0.613864164914634,0.0,0.0,166.79200594166184,2.12765772950181,1.2285175926473257,2.3463454464746323,3.677541845232137,1.1465188592995095,0.0,0.0,168.88636888425683,2.320617260186076,1.200021601904166,2.0437400129842795,3.142496017880013,0.9784050762363169,0.0,0.0,169.58340629271734,16.62874558870709,1.2980814525184472,0.0,1.0,0.0,0.0,U,0,5604.6,5717.5,0
2023-05-29,5228.8,6674.7,7576.8,4.117409530351528,6.050324356263807,2.285047817431367,0.0,0.0,267.5367167090609,26.253219670929006,1.201084878704661,3.698369392922774,5.479428580360237,1.847126265063385,0.0,0.0,246.51861696382144,24.17559924836152,1.5292879694532289,2.330075066253632,3.438168704404968,0.9729840499085933,0.0,0.0,166.70674578646134,16.366597919244693,1.3154653077592922,2.5754117528854668,3.814667450653283,1.3301396062330537,0.0,0.0,168.7040578771291,16.57583757275769,1.2870447657369815,2.3417083434513954,3.4374021648469677,1.097834107240295,0.0,0.0,169.34091761017004,16.62874558870709,1.4851550066788577,0.0,1.0,0.0,0.0,W,0,6653.6,6885.4,0
